Database import

  Current data status:
    Birds: 0
    Bands: 7
    Band Combos: 2

  Import data status:
    TODO: checking import data

Beginning import...
  Importing birds
Kilkenny: Aoraki, Male, , Alive
Kilo: Rotoiti, Male, 01/01/90 00:00:00, Alive
Kingan: Kahurangi, Male, 01/01/12 00:00:00, Alive
Kinky: Waimakariri, Male, 01/01/11 00:00:00, Alive
Kirk: Kahurangi, Male, 01/01/10 00:00:00, Missing
Kirsty: Waimakariri, Female, 01/01/15 00:00:00, Alive
Kite: Kahurangi, Male, 01/01/09 00:00:00, Alive
Klinky: Waimakariri, Male, 01/01/08 00:00:00, Alive
Konini: Westland, Male, 01/01/10 00:00:00, Alive
Krakatoa: Rotoiti, Female, 01/01/10 00:00:00, Alive
Kramer Blue: Westland, Female, 13/01/10 00:00:00, Dead
Kruger: Aoraki, Male, , Alive
L-21621: Rotoiti, Female, 01/01/93 00:00:00, Alive
L-21624: Rotoiti, Male, 01/01/90 00:00:00, Alive
L-21628: Rotoiti, Male, 01/01/93 00:00:00, Alive
L-35853: Westland, Male, 01/01/07 00:00:00, Alive
Lady Gaga: Fiordland, Female, 01/01/07 00:00:00, Alive
Lae: Rotoiti, Female, 01/01/10 00:00:00, Alive
Lake: Westland, Female, 01/01/08 00:00:00, Alive
Lambiel: Wakatipu, Male, 01/01/10 00:00:00, Alive
Lamy: Aoraki, Male, , Alive
Lance: Waimakariri, Male, 01/01/08 00:00:00, Alive
Lancelot: Waimakariri, Male, , Alive
Larry: Rahu, Male, 01/01/09 00:00:00, Alive
Lars: Kahurangi, Male, 01/01/10 00:00:00, Dead
Lassoo: Kahurangi, Male, 01/01/09 00:00:00, Alive
Laura: Fiordland, Female, 01/01/06 00:00:00, Alive
Laurie: Waimakariri, Male, 01/01/09 00:00:00, Alive
Layne: Kahurangi, Female, 01/01/10 00:00:00, Alive
Lbit: Westland, Male, 01/01/11 00:00:00, Dead
Leela: Aoraki, Female, , Alive
Leia: Kahurangi, Female, 01/01/06 00:00:00, Alive
Lenny: Waimakariri, Male, , Alive
LennyKins: Waimakariri, Male, 01/01/10 00:00:00, Alive
Leo: Kahurangi, Male, 01/01/06 00:00:00, Alive
Leonardo: Rotoiti, Male, 01/01/13 00:00:00, Alive
Leppard: Rotoiti, Male, 08/12/09 00:00:00, Alive
Lessi: Kahurangi, Female, 01/01/10 00:00:00, Alive
Letham: Rotoiti, Male, 01/01/14 00:00:00, Alive
Lew: Waimakariri, Female, 01/01/12 00:00:00, Alive
Liam: Waimakariri, Male, 01/01/09 00:00:00, Dead
Lily: Kahurangi, Female, 01/01/07 00:00:00, Dead
Limo: Aoraki, Male, , Alive
Lisa: Aoraki, Female, , Alive
Little Copey: Westland, Female, 01/01/07 00:00:00, Alive
Llanta: Westland, Male, 01/01/06 00:00:00, Alive
Locket: Waimakariri, Male, 01/01/11 00:00:00, Alive
Log: Westland, Male, 01/01/05 00:00:00, Alive
Lola: Westland, Female, 01/01/07 00:00:00, Alive
Lonely: Fiordland, Male, 01/01/07 00:00:00, Alive
Loquacious: Rotoiti, Female, 10/01/99 00:00:00, Dead
Lord Monkey: Fiordland, Male, 01/01/06 00:00:00, Alive
Lorraine: Kahurangi, Female, 01/11/15 00:00:00, Alive
Louise: Rotoiti, Female, 05/12/99 00:00:00, Alive
Lowrider: Westland, Male, 01/01/10 00:00:00, Alive
Lucette: Fiordland, Female, 01/01/06 00:00:00, Alive
Lucky: Aoraki, Male, , Alive
Lucy: Rotoiti, Female, 01/01/05 00:00:00, Missing
Lucy Locket: Waimakariri, Male, 01/01/10 00:00:00, Alive
Luff: Waimakariri, Female, 01/01/08 00:00:00, Alive
Luke: Westland, Male, 15/01/11 00:00:00, Alive
Luzern: Wakatipu, Male, 01/01/08 00:00:00, Alive
Lyndon: Waimakariri, Male, 01/01/09 00:00:00, Alive
Mac: Kahurangi, Male, 01/01/10 00:00:00, Alive
MacKennon: Rotoiti, Male, 01/01/13 00:00:00, Alive
MadJ: Waimakariri, Female, 06/12/08 00:00:00, Alive
Maggie: Aoraki, Female, , Alive
Magneto: Kahurangi, Male, 01/01/09 00:00:00, Alive
Magrat: Waimakariri, Female, 01/01/11 00:00:00, Alive
Mahatma: Aoraki, Male, , Alive
Mai Fem: Westland, Female, 01/01/07 00:00:00, Alive
Maiden: Kahurangi, Female, 01/01/07 00:00:00, Alive
Mainland: Westland, Male, 01/01/14 00:00:00, Alive
Malcolm: Waimakariri, Male, 01/01/15 00:00:00, Alive
Manda: Aoraki, Female, , Alive
Manny: Waimakariri, Male, 01/01/08 00:00:00, Dead
Manu: Wakatipu, Male, 01/01/07 00:00:00, Alive
Manuka: Westland, Female, 01/01/10 00:00:00, Alive
Mardey: Westland, Female, 01/01/10 00:00:00, Alive
Marge: Aoraki, Female, , Alive
Marguerite: Fiordland, Female, 01/01/07 00:00:00, Alive
Marie: Kahurangi, Female, 01/01/10 00:00:00, Alive
Mariner: Westland, Female, 01/01/14 00:00:00, Alive
Marley: Aoraki, Male, , Alive
Marry: Waimakariri, Male, 01/01/13 00:00:00, Alive
Mars: Rotoiti, Male, 01/01/15 00:00:00, Alive
Martha: Waimakariri, Female, 01/01/14 00:00:00, Alive
Martin: Kahurangi, Male, 01/01/10 00:00:00, Alive
Marvel: Waimakariri, Female, 31/12/08 00:00:00, Alive
Marvin: Waimakariri, Male, 01/01/14 00:00:00, Alive
Mary: Westland, Female, 01/01/08 00:00:00, Alive
Matai: Westland, Male, 20/11/11 00:00:00, Alive
Matheson: Westland, Male, 01/01/04 00:00:00, Alive
Matie: Wanaka, Female, 01/01/12 00:00:00, Alive
Matu: Waimakariri, Male, 01/01/12 00:00:00, Alive
Maude: Waimakariri, Female, , Alive
Maurice: Wakatipu, Male, 01/01/09 00:00:00, Alive
Maverick: Kahurangi, Male, 01/01/05 00:00:00, Alive
Maximus: Kahurangi, Male, 01/01/14 00:00:00, Alive
Maynard: Kahurangi, Male, 01/01/12 00:00:00, Alive
Mazdak: Kahurangi, Male, 01/01/14 00:00:00, Alive
McArthur: Westland, Male, 01/01/03 00:00:00, Alive
McGregor: Waimakariri, Male, 01/01/15 00:00:00, Alive
McGyver: Wakatipu, Male, 01/01/07 00:00:00, Alive
McIntosh: Westland, Male, 01/01/05 00:00:00, Alive
McNugget: Westland, Male, 05/12/11 00:00:00, Alive
Medusa: Rotoiti, Female, 01/01/11 00:00:00, Alive
Meera: Westland, Female, 14/11/12 00:00:00, Alive
Megan: Rotoiti, Female, 01/01/98 00:00:00, Alive
Megatron: Kahurangi, Male, 01/01/10 00:00:00, Alive
Mellow Yellow: Waimakariri, Male, 01/01/11 00:00:00, Alive
Menestrel: Wakatipu, Male, 01/01/09 00:00:00, Alive
Mergus: Wakatipu, Female, 01/01/06 00:00:00, Alive
Messty: Waimakariri, Female, 01/01/15 00:00:00, Alive
Mia: Waimakariri, Female, 01/01/10 00:00:00, Alive
Michael: Kahurangi, Male, 01/01/14 00:00:00, Alive
Michel: Kahurangi, Male, 01/01/07 00:00:00, Alive
Michelle: Waimakariri, Female, 01/01/15 00:00:00, Alive
Mickey: Aoraki, Male, , Alive
Mifty: Waimakariri, Undetermined, 01/01/14 00:00:00, Alive
Mika: Aoraki, Female, , Alive
Mike: Rotoiti, Male, 01/01/94 00:00:00, Alive
Milford: Fiordland, Male, 01/01/12 00:00:00, Alive
Mill: Westland, Male, 01/01/06 00:00:00, Alive
Milly: Kahurangi, Female, 01/01/14 00:00:00, Dead
Milo: Rotoiti, Male, 01/01/13 00:00:00, Alive
Mimi: Westland, Male, 01/01/10 00:00:00, Alive
Minerva: Rotoiti, Female, 01/01/09 00:00:00, Missing
Minet: Fiordland, Male, 01/01/07 00:00:00, Alive
Mingimingi: Waimakariri, Male, 01/01/15 00:00:00, Alive
Minnie: Aoraki, Female, , Alive
Miriam: Waimakariri, Female, 01/01/10 00:00:00, Dead
Miro: Westland, Male, 28/10/11 00:00:00, Alive
Mischief: Waimakariri, Female, 21/11/13 00:00:00, Alive
Misha: Westland, Female, 11/11/10 00:00:00, Alive
Miss P: Westland, Female, 01/01/07 00:00:00, Dead
MissMonk: Westland, Female, 01/01/11 00:00:00, Alive
Missy: Waimakariri, Female, 01/01/15 00:00:00, Alive
Mistletoe: Rotoiti, Male, 13/12/97 00:00:00, Alive
Misty: Westland, Male, 01/01/11 00:00:00, Alive
Mo: Westland, Male, 01/01/10 00:00:00, Alive
Moby: Westland, Male, 01/01/06 00:00:00, Alive
Moe: Westland, Male, 01/01/06 00:00:00, Alive
Moeraki: Westland, Male, 01/01/14 00:00:00, Alive
Mohow: Waimakariri, Female, 02/02/11 00:00:00, Dead
Mojo: Waimakariri, Male, 01/01/06 00:00:00, Alive
Molloy: Westland, Female, 01/01/08 00:00:00, Alive
Molly: Waimakariri, Female, 01/01/06 00:00:00, Alive
Moltke: Westland, Male, 01/01/07 00:00:00, Dead
Mona: Aoraki, Female, , Alive
Monkey: Aoraki, Male, , Alive
Monro: Westland, Female, 01/01/14 00:00:00, Alive
Moonshadow: Kahurangi, Male, 12/12/12 00:00:00, Alive
Mordor: Westland, Female, 03/11/11 00:00:00, Alive
Moritz: Kahurangi, Undetermined, 01/11/15 00:00:00, Alive
Morrocan: Waimakariri, Female, 01/01/07 00:00:00, Alive
Mosca: Westland, Female, 01/01/06 00:00:00, Alive
Mr Capri: Rotoiti, Male, 01/01/06 00:00:00, Alive
Mr Deville: Westland, Male, 01/01/10 00:00:00, Alive
Mr Joe: Waimakariri, Male, 01/01/06 00:00:00, Alive
Mr T: Waimakariri, Male, 01/01/12 00:00:00, Alive
Mr Whittaker: Waimakariri, Male, 01/01/09 00:00:00, Dead
Mrs Moon: Waimakariri, Female, 01/01/08 00:00:00, Dead
Mrs Wriggler: Rotoiti, Female, 01/01/90 00:00:00, Alive
Mrs X: Kahurangi, Female, 01/01/07 00:00:00, Alive
Mrs Zeiss: Rotoiti, Female, 01/01/90 00:00:00, Alive
Mud: Waimakariri, Undetermined, 01/01/15 00:00:00, Alive
Muddy: Wanaka, Male, 01/01/09 00:00:00, Alive
Mungbean: Westland, Female, 01/01/10 00:00:00, Alive
Murch: Rotoiti, Male, 01/01/98 00:00:00, Alive
Murphy: Aoraki, Male, , Alive
Mynx: Rotoiti, Female, 01/01/09 00:00:00, Alive
Namunamu: Westland, Male, 01/01/05 00:00:00, Alive
Naranja: Kahurangi, Male, 01/01/05 00:00:00, Alive
Nasal: Waimakariri, Female, 01/01/08 00:00:00, Alive
Nebula: Kahurangi, Female, 01/01/12 00:00:00, Alive
Neddy: Waimakariri, Male, , Alive
Nelle: Kahurangi, Female, 01/01/10 00:00:00, Alive
Neptune: Rotoiti, Male, 01/01/15 00:00:00, Alive
Nero: Rotoiti, Male, 01/01/07 00:00:00, Alive
Neve: Kahurangi, Female, 01/01/06 00:00:00, Alive
Neville: Kahurangi, Male, 01/01/08 00:00:00, Alive
Nicola: Waimakariri, Female, 01/01/09 00:00:00, Alive
Nidwald: Wakatipu, Male, 01/01/10 00:00:00, Alive
Nigel: Rotoiti, Male, 01/01/90 00:00:00, Alive
Nightowl: Waimakariri, Female, 01/01/13 00:00:00, Alive
Nike: Rotoiti, Male, 01/12/97 00:00:00, Alive
Ninja: Waimakariri, Female, 01/01/09 00:00:00, Alive
Nipper: Aoraki, Male, , Alive
Nippery: Waimakariri, Female, 01/01/10 00:00:00, Dead
Nola: Westland, Female, 24/01/11 00:00:00, Alive
Nora: Waimakariri, Female, 01/01/10 00:00:00, Alive
Norma: Waimakariri, Female, 01/01/08 00:00:00, Alive
Norman: Waimakariri, Male, 01/01/08 00:00:00, Alive
Nosy: Fiordland, Female, 01/01/07 00:00:00, Alive
Numbat: Westland, Female, 01/01/05 00:00:00, Dead
OB1: Westland, Male, 01/01/11 00:00:00, Alive
Obwald: Wakatipu, Male, 01/01/10 00:00:00, Alive
Odettekea: Rahu, Female, 01/01/09 00:00:00, Alive
Odyssey: Kahurangi, Male, 01/01/10 00:00:00, Alive
Okipoki: Rotoiti, Female, 14/12/99 00:00:00, Dead
Old Blue: Westland, Male, 01/01/08 00:00:00, Alive
Olive: Kahurangi, Female, 01/01/06 00:00:00, Alive
Omega: Kahurangi, Male, 01/01/09 00:00:00, Alive
Omoeroa: Westland, Female, 01/01/07 00:00:00, Alive
Opal: Waimakariri, Female, 01/01/11 00:00:00, Alive
Opawa: Waimakariri, Male, 01/01/13 00:00:00, Alive
Orca: Westland, Female, 01/01/06 00:00:00, Alive
Orinoco: Rotoiti, Male, 01/01/05 00:00:00, Alive
Orion: Waimakariri, Male, 01/01/11 00:00:00, Alive
Oroko: Westland, Female, 01/01/10 00:00:00, Dead
Ory: Waimakariri, Male, 01/01/12 00:00:00, Alive
Oscar: Kahurangi, Male, 01/01/14 00:00:00, Alive
Ozzy: Rotoiti, Male, 07/12/11 00:00:00, Alive
Palmer: Waimakariri, Male, 01/01/09 00:00:00, Alive
Pam: Waimakariri, Female, 01/01/08 00:00:00, Alive
Panda: Waimakariri, Female, 01/01/10 00:00:00, Alive
Panel: Westland, Female, 01/01/14 00:00:00, Alive
Papa Gianol: Fiordland, Male, 01/01/07 00:00:00, Alive
Paradise: Waimakariri, Male, 01/01/09 00:00:00, Alive
Pardaillec: Wakatipu, Male, 01/01/10 00:00:00, Alive
Paringa: Westland, Female, 24/01/11 00:00:00, Missing
Parroliosus: Rotoiti, Male, 01/01/13 00:00:00, Alive
Patricia: McKenzie Country, Female, , Alive
Patty: Aoraki, Female, , Alive
Pauline: Rotoiti, Female, 01/01/14 00:00:00, Alive
Pavlova: Waimakariri, Female, 01/01/10 00:00:00, Alive
Pearl: Kahurangi, Female, 09/11/08 00:00:00, Alive
Pebbles: Aoraki, Male, , Alive
Peg: Kahurangi, Female, 01/01/06 00:00:00, Alive
Peggy: Waimakariri, Female, 01/01/12 00:00:00, Alive
Penelope: Waimakariri, Female, 01/01/06 00:00:00, Dead
Penny: Kahurangi, Female, 01/01/14 00:00:00, Dead
Perdido: Westland, Male, 01/01/05 00:00:00, Alive
Peripatus: Westland, Undetermined, 01/01/14 00:00:00, Alive
Persephone: Waimakariri, Female, 01/01/11 00:00:00, Alive
Pete: Rotoiti, Male, 01/01/93 00:00:00, Alive
Pete Townsend: Waimakariri, Male, 01/01/07 00:00:00, Alive
Phantom: Rotoiti, Male, 01/01/90 00:00:00, Alive
Pharaoh: Rotoiti, Male, 01/01/96 00:00:00, Alive
Phil: Westland, Male, 01/01/08 00:00:00, Alive
Philibert: Fiordland, Male, 01/01/06 00:00:00, Alive
Phoenix: Kahurangi, Male, 01/01/10 00:00:00, Alive
Piccolo: Fiordland, Undetermined, 01/01/11 00:00:00, Alive
Pickle: Waimakariri, Male, 01/01/06 00:00:00, Alive
Pierre: Aoraki, Male, , Alive
Pietro: Kahurangi, Male, 14/01/12 00:00:00, Alive
Pillsbury: Waimakariri, Male, 01/01/11 00:00:00, Alive
Ping: Waimakariri, Female, 01/01/11 00:00:00, Dead
Pinky: Kahurangi, Female, 01/01/10 00:00:00, Alive
Pip Stocker: Kahurangi, Female, 01/01/12 00:00:00, Alive
Pirate: Westland, Male, 01/01/08 00:00:00, Alive
Pirmin: McKenzie Country, Male, , Alive
Piton: Rotoiti, Male, 18/12/97 00:00:00, Alive
Pitstop: Waimakariri, Male, 01/01/07 00:00:00, Alive
Pixie: Rotoiti, Female, 01/01/98 00:00:00, Alive
Plasticman: Waimakariri, Male, 01/01/11 00:00:00, Alive
Plato: Waimakariri, Male, 20/12/12 00:00:00, Alive
Po: Rotoiti, Female, 01/01/99 00:00:00, Alive
Podrick: Waimakariri, Male, 01/01/12 00:00:00, Alive
Poker: Westland, Male, 01/01/04 00:00:00, Alive
Polaris: Kahurangi, Male, 01/01/11 00:00:00, Alive
Pollock: Waimakariri, Female, 01/01/11 00:00:00, Alive
Pommell: Westland, Male, 01/01/04 00:00:00, Alive
Pong: Waimakariri, Female, 01/01/11 00:00:00, Alive
Poof: Rotoiti, Male, 01/01/95 00:00:00, Alive
Poor thing: Fiordland, Female, 01/01/07 00:00:00, Alive
Popoff: Rotoiti, Male, 01/01/95 00:00:00, Alive
Poppit: Westland, Female, 08/11/12 00:00:00, Alive
Poppy: Rotoiti, Male, 01/01/00 00:00:00, Alive
Potter: Westland, Male, 01/01/10 00:00:00, Alive
Precious: Westland, Female, 03/11/11 00:00:00, Alive
Pretty Misfire: Westland, Female, 01/01/07 00:00:00, Alive
Primero: Westland, Male, 01/01/06 00:00:00, Dead
Priscilla: Waimakariri, Female, 01/01/10 00:00:00, Alive
Q: Westland, Male, 22/12/11 00:00:00, Dead
Queen pow pow: Waimakariri, Female, 01/01/06 00:00:00, Dead
Quillam: Abel Tasman, Male, 01/01/13 00:00:00, Alive
R2D2: Wakatipu, Male, 01/01/10 00:00:00, Alive
Rachel: Rotoiti, Female, 01/01/09 00:00:00, Dead
Raglan Ranger: Rotoiti, Male, 01/01/10 00:00:00, Alive
Rain: Westland, Undetermined, 01/01/14 00:00:00, Alive
Ramses: Rotoiti, Male, 01/01/12 00:00:00, Alive
Randy: Waimakariri, Male, 01/01/10 00:00:00, Alive
Ranger: Westland, Male, 01/01/08 00:00:00, Dead
Rangi: Kahurangi, Male, 01/01/07 00:00:00, Alive
Raoul: Waimakariri, Male, 01/01/10 00:00:00, Alive
Rasselas: Westland, Male, 01/01/12 00:00:00, Alive
Rasta: Rotoiti, Male, 01/01/98 00:00:00, Alive
Rata: Westland, Female, 01/01/05 00:00:00, Alive
Rawyl: Fiordland, Male, 01/01/07 00:00:00, Alive
Red Cloud: Kahurangi, Male, 01/01/10 00:00:00, Alive
Red Zeppelin: Waimakariri, Male, 01/01/13 00:00:00, Alive
Reefer: Rotoiti, Male, 01/01/96 00:00:00, Alive
Reese: Rotoiti, Undetermined, 01/01/15 00:00:00, Alive
Reg: Waimakariri, Male, 01/01/09 00:00:00, Alive
Regal: Kahurangi, Male, 01/01/14 00:00:00, Alive
Regula: Wakatipu, Female, 01/01/08 00:00:00, Alive
Rex: Westland, Male, 01/01/08 00:00:00, Alive
Richard: Kahurangi, Male, 01/01/15 00:00:00, Alive
Rico: Kahurangi, Male, 01/01/14 00:00:00, Alive
Ridcully: Waimakariri, Male, 01/01/12 00:00:00, Alive
Ridge Runner: Kahurangi, Female, 01/01/09 00:00:00, Alive
Riley: Kahurangi, Male, 01/01/15 00:00:00, Alive
Rita: Rotoiti, Female, 01/01/13 00:00:00, Alive
River: Westland, Female, 01/01/08 00:00:00, Alive
Roadie: Rotoiti, Male, 01/01/96 00:00:00, Alive
Rob: Kaikoura, Male, 01/01/11 00:00:00, Alive
Robber: Rotoiti, Male, 01/12/97 00:00:00, Dead
Robbie: Fiordland, Male, 01/01/04 00:00:00, Alive
Robyr: Fiordland, Male, 01/01/07 00:00:00, Alive
Rochelle: Wakatipu, Female, 01/01/09 00:00:00, Alive
Rocio: Wakatipu, Female, 01/01/11 00:00:00, Alive
Rocker: Waimakariri, Male, 01/01/08 00:00:00, Alive
Rocky: Aoraki, Male, , Alive
Roger: Aoraki, Male, , Alive
Romano: Waimakariri, Male, 01/01/15 00:00:00, Alive
Romeo: Fiordland, Male, 01/01/07 00:00:00, Alive
Ron: Wakatipu, Male, 01/01/09 00:00:00, Alive
Rona: Waimakariri, Female, 01/01/09 00:00:00, Dead
Ronan: Aoraki, Male, , Alive
Ronoldo: Waimakariri, Male, 01/01/10 00:00:00, Alive
Rory: Kahurangi, Male, 01/01/05 00:00:00, Alive
Rose: Westland, Female, 01/01/08 00:00:00, Alive
Rosie: Aoraki, Female, , Alive
Rossie: Westland, Female, 01/01/08 00:00:00, Alive
Roughie: Rotoiti, Male, 01/01/90 00:00:00, Alive
Roux: Kaikoura, Undetermined, , Alive
Roxanne: Kahurangi, Female, 01/01/09 00:00:00, Alive
Roxette: Waimakariri, Female, 01/01/10 00:00:00, Alive
Roxy: Fiordland, Female, 01/01/06 00:00:00, Alive
Rufus: Waimakariri, Male, 01/01/13 00:00:00, Alive
Russell: Waimakariri, Male, 01/01/06 00:00:00, Alive
Rusty Runtball: Waimakariri, Male, 01/01/07 00:00:00, Alive
Ruta: Westland, Female, 01/12/10 00:00:00, Missing
Ruth: Westland, Female, 01/01/05 00:00:00, Alive
Rutherford: Rotoiti, Undetermined, 01/09/12 00:00:00, Alive
Sally: Waimakariri, Female, 01/01/08 00:00:00, Alive
Salsa: Westland, Female, 28/11/11 00:00:00, Alive
Salty Bob: Waimakariri, Male, 01/01/05 00:00:00, Alive
Salvatore: Wakatipu, Male, 01/01/06 00:00:00, Alive
Samarin: Fiordland, Male, 01/01/07 00:00:00, Alive
Sandfly: Kahurangi, Male, 01/01/06 00:00:00, Alive
Sansa: Westland, Male, 01/11/12 00:00:00, Alive
Sarah: Kahurangi, Female, 01/01/11 00:00:00, Alive
Sasha: Aoraki, Female, , Alive
Sasquatch: Aoraki, Male, , Alive
Sass: Waimakariri, Undetermined, 01/01/14 00:00:00, Alive
Satchmo: Aoraki, Male, , Alive
Saturn: Rotoiti, Male, 01/01/15 00:00:00, Alive
Saul: Waimakariri, Male, 01/01/12 00:00:00, Alive
Scarlet Pimpernel: Kahurangi, Male, 01/01/06 00:00:00, Alive
Scarper: Rotoiti, Male, 01/01/88 00:00:00, Dead
Schist: Waimakariri, Male, 01/01/11 00:00:00, Alive
Scooter: Waimakariri, Female, 01/01/06 00:00:00, Alive
Screamer: Rotoiti, Male, 14/12/94 00:00:00, Alive
Screech: Waimakariri, Undetermined, , Alive
Screeface: Waimakariri, Male, 01/01/11 00:00:00, Alive
Scrimshaw: Westland, Male, 01/01/06 00:00:00, Alive
Scruffy: Rotoiti, Male, 01/01/88 00:00:00, Alive
Scuffle: Rotoiti, Female, 01/01/09 00:00:00, Alive
Sebastian: Waimakariri, Male, 01/01/08 00:00:00, Alive
Sentinel: Westland, Female, 01/01/06 00:00:00, Dead
Serge: Fiordland, Male, 01/01/06 00:00:00, Alive
Shana: Waimakariri, Female, 01/01/15 00:00:00, Alive
Shane: Aoraki, Male, , Alive
Shanekea: Rahu, Male, 01/01/09 00:00:00, Alive
Shayla: Kahurangi, Undetermined, 01/01/16 00:00:00, Dead
Sheila: Wanaka, Female, 01/01/09 00:00:00, Alive
Sherpa: Rotoiti, Male, 01/01/95 00:00:00, Alive
Shredder: Rotoiti, Male, 01/01/92 00:00:00, Alive
Shrew: Kaikoura, Undetermined, , Alive
Siegrid: Waimakariri, Female, 01/01/10 00:00:00, Alive
Simon: Waimakariri, Male, 01/01/08 00:00:00, Alive
Sinnott: Rotoiti, Male, 01/01/13 00:00:00, Alive
Sioux: Westland, Female, 01/01/08 00:00:00, Alive
Sirius: Waimakariri, Male, 01/01/11 00:00:00, Alive
Skittles: Rotoiti, Male, 01/01/09 00:00:00, Alive
Skyline Chick 1: Murchison, Male, 01/01/98 00:00:00, Alive
Skyline Chick 2: Murchison, Undetermined, 01/01/98 00:00:00, Alive
Skyline Chick 3: Murchison, Undetermined, 01/01/98 00:00:00, Alive
Slartibartfast: Waimakariri, Female, 01/01/11 00:00:00, Alive
Smithwick: Aoraki, Male, , Alive
Snap: Waimakariri, Male, 01/01/08 00:00:00, Alive
Sneaky: Waimakariri, Female, 01/01/12 00:00:00, Alive
Snikdang: Rotoiti, Female, 04/12/99 00:00:00, Alive
Snorre: Kahurangi, Male, 01/01/04 00:00:00, Missing
Socrates: Waimakariri, Male, 20/12/12 00:00:00, Alive
Sola: Westland, Female, 01/01/10 00:00:00, Alive
Solo: Rotoiti, Male, 26/11/99 00:00:00, Alive
Sonya: Waimakariri, Female, 01/01/14 00:00:00, Alive
Sophia: Westland, Female, 01/01/08 00:00:00, Missing
Sorrell: Waimakariri, Male, 01/01/09 00:00:00, Alive
Spanky: Waimakariri, Male, 01/01/07 00:00:00, Alive
Sparkle: Westland, Female, 01/01/07 00:00:00, Dead
Spartacus: Waimakariri, Male, 01/01/12 00:00:00, Alive
Speckle: Westland, Undetermined, 01/01/14 00:00:00, Alive
Speights: Kahurangi, Male, 01/01/07 00:00:00, Alive
Splunker: Rotoiti, Male, 18/12/97 00:00:00, Alive
Spondonicle: Rotoiti, Male, 01/01/14 00:00:00, Alive
Sputnik: Kahurangi, Male, 01/01/15 00:00:00, Alive
Squiggle: Waimakariri, Female, 01/01/15 00:00:00, Alive
Stan: Aoraki, Male, , Alive
Stephen: Aoraki, Male, , Alive
Steppa: Fiordland, Male, , Alive
Steve: Fiordland, Undetermined, 01/01/06 00:00:00, Alive
Stew: Westland, Male, 01/01/10 00:00:00, Alive
Stinky: Westland, Female, 01/01/05 00:00:00, Alive
Stone: Kahurangi, Male, 01/01/10 00:00:00, Missing
Stoney: Westland, Male, 01/01/07 00:00:00, Alive
Stoney Ridge: Westland, Female, 01/01/07 00:00:00, Alive
Streamer: Westland, Male, 01/01/06 00:00:00, Dead
StrongBeak: Waimakariri, Male, 01/01/09 00:00:00, Alive
Stropster: Waimakariri, Male, 01/01/05 00:00:00, Alive
Stump: Westland, Female, 08/11/12 00:00:00, Alive
Stylie: Murchison, Male, 01/01/98 00:00:00, Alive
Sunflower: Rotoiti, Female, 23/12/99 00:00:00, Dead
Surfer: Rotoiti, Male, 01/01/96 00:00:00, Alive
Swamp: Westland, Male, 01/01/05 00:00:00, Alive
Swazi: Waimakariri, Female, 01/01/10 00:00:00, Alive
Syd: Kahurangi, Male, 01/01/05 00:00:00, Alive
Syds tx: Kahurangi, Male, , Alive
Sylvain: Wakatipu, Male, 01/01/10 00:00:00, Alive
Sylvie: Kahurangi, Female, 01/01/10 00:00:00, Alive
Taan: Westland, Female, 17/11/09 00:00:00, Dead
Tane: Waimakariri, Male, 01/01/15 00:00:00, Alive
Tarzan: Westland, Male, 01/01/08 00:00:00, Dead
Tasty: Waimakariri, Male, 01/01/12 00:00:00, Alive
Tatty: Westland, Female, 01/01/08 00:00:00, Alive
Tawhiri: Rotoiti, Male, 06/12/98 00:00:00, Alive
Tea: Westland, Male, 13/12/11 00:00:00, Alive
Ted: Aoraki, Male, , Alive
Teffe: Waimakariri, Male, 01/01/12 00:00:00, Alive
Temeritus: Rotoiti, Male, 01/01/11 00:00:00, Alive
Temple: Westland, Male, 17/11/11 00:00:00, Alive
Templeton: Waimakariri, Female, 01/01/12 00:00:00, Alive
Teressa: Waimakariri, Female, 01/01/10 00:00:00, Alive
Terry: Waimakariri, Male, 01/01/15 00:00:00, Alive
Tertia: Waimakariri, Male, 01/01/06 00:00:00, Alive
tetra: Fiordland, Male, 01/01/08 00:00:00, Alive
The Hulk: Waimakariri, Male, 01/01/06 00:00:00, Dead
The Swedish Chef: Westland, Male, 11/12/11 00:00:00, Alive
Thelma: Rotoiti, Female, 05/12/99 00:00:00, Alive
Theo: Waimakariri, Male, 01/01/12 00:00:00, Dead
Thirsty: Kahurangi, Female, 01/01/07 00:00:00, Alive
Thirty3: Westland, Male, 01/01/10 00:00:00, Dead
Thoroughgood: Kahurangi, Male, 01/01/05 00:00:00, Alive
Ticino: Wakatipu, Male, 01/01/10 00:00:00, Alive
Tick Tock: Waimakariri, Male, 01/01/08 00:00:00, Alive
Timbo: Wakatipu, Male, 01/01/09 00:00:00, Alive
Timeri: Waimakariri, Male, 01/01/13 00:00:00, Alive
Tina: Rotoiti, Female, 01/01/93 00:00:00, Alive
Tinker: Rotoiti, Female, 01/01/92 00:00:00, Alive
Tiny: Aoraki, Female, , Alive
Tip Top: Wakatipu, Male, 01/01/06 00:00:00, Dead
Tita: Rotoiti, Female, 01/01/91 00:00:00, Alive
Titine: Wanaka, Female, 01/01/08 00:00:00, Alive
Titus: Rotoiti, Male, 01/01/10 00:00:00, Missing
Toati: Aoraki, Female, , Alive
Tobin: Rahu, Male, 01/01/05 00:00:00, Alive
